Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
ecomm-reels,"ReelsWP – Shoppable Videos & UGC Carousels for WooCommerce",1.3.1,1.2.2,https://downloads.wordpress.org/plugin/ecomm-reels.1.3.1.zip,"2025-09-01 06:29:00",https://wordpress.org/plugins/ecomm-reels/,5.8,7.4,100
elasticprobe,ElasticProbe,1.3.0,1.2.0,https://downloads.wordpress.org/plugin/elasticprobe.1.3.0.zip,"2025-09-01 05:48:00",https://wordpress.org/plugins/elasticprobe/,6.2,7.4,0
fattura24,Fattura24,8.0.27,8.0.25,https://downloads.wordpress.org/plugin/fattura24.8.0.27.zip,"2025-09-01 05:47:00",https://wordpress.org/plugins/fattura24/,4.6,5.6,400
featured-image-plus,"Featured Image Plus – Quick & Bulk Edit with Unsplash",1.7.1,1.7.0,https://downloads.wordpress.org/plugin/featured-image-plus.zip,"2025-09-01 06:44:00",https://wordpress.org/plugins/featured-image-plus/,5.0,7.2,500
gdata-antivirus,"Antivirus with G DATA VaaS Integration",3.2.8,3.2.7,https://downloads.wordpress.org/plugin/gdata-antivirus.3.2.8.zip,"2025-09-01 06:18:00",https://wordpress.org/plugins/gdata-antivirus/,6.2,8.1,0
ultimate-addons-for-contact-form-7,"Ultra Addons for Contact Form 7",3.5.27,3.5.26,https://downloads.wordpress.org/plugin/ultimate-addons-for-contact-form-7.3.5.27.zip,"2025-09-01 06:03:00",https://wordpress.org/plugins/ultimate-addons-for-contact-form-7/,4.2,7.4,60000
windpress,"WindPress – Tailwind CSS integration for WordPress",3.2.59,3.2.58,https://downloads.wordpress.org/plugin/windpress.3.2.59.zip,"2025-09-01 05:31:00",https://wordpress.org/plugins/windpress/,6.0,7.4,2000
wp-shopify,"External Store for Shopify",1.5.9,1.5.8,https://downloads.wordpress.org/plugin/wp-shopify.1.5.9.zip,"2025-09-01 05:57:00",https://wordpress.org/plugins/wp-shopify/,4.3,,3000
wpdatatables,"wpDataTables – WordPress Data Table, Dynamic Tables & Table Charts Plugin",6.3.3.6,6.3.3.5,https://downloads.wordpress.org/plugin/wpdatatables.6.3.3.6.zip,"2025-09-01 05:31:00",https://wordpress.org/plugins/wpdatatables/,4.0,7.4,70000
buildapendant,BuildAPendant,1.0.0,,https://downloads.wordpress.org/plugin/buildapendant.zip,"2025-09-01 06:05:00",https://wordpress.org/plugins/buildapendant/,6.7,7.4,0
geo-targetly-geo-block,"Geo Targetly Geo Block",1.0.0,,https://downloads.wordpress.org/plugin/geo-targetly-geo-block.1.0.0.zip,"2025-09-01 05:32:00",https://wordpress.org/plugins/geo-targetly-geo-block/,3.0,,0
academy,"Academy LMS – WordPress LMS Plugin for Complete eLearning Solution",3.3.4,3.3.3,https://downloads.wordpress.org/plugin/academy.zip,"2025-09-01 07:14:00",https://wordpress.org/plugins/academy/,6.4,7.4,2000
advanced-cron-manager,"Advanced Cron Manager – debug & control",2.6.3,2.6.2,https://downloads.wordpress.org/plugin/advanced-cron-manager.2.6.3.zip,"2025-09-01 07:01:00",https://wordpress.org/plugins/advanced-cron-manager/,3.6,5.3,30000
bsk-gravityforms-blacklist,"BSK Forms Blacklist",4.2,4.0,https://downloads.wordpress.org/plugin/bsk-gravityforms-blacklist.zip,"2025-09-01 07:17:00",https://wordpress.org/plugins/bsk-gravityforms-blacklist/,4.0,,1000
code-engine,"Code Engine",0.3.7,0.3.6,https://downloads.wordpress.org/plugin/code-engine.0.3.7.zip,"2025-09-01 07:08:00",https://wordpress.org/plugins/code-engine/,6.0,,600
composite-products-conditional-images-for-woocommerce,"Composite Products – Conditional Images",2.0.2,2.0.1,https://downloads.wordpress.org/plugin/composite-products-conditional-images-for-woocommerce.2.0.2.zip,"2025-09-01 07:23:00",https://wordpress.org/plugins/composite-products-conditional-images-for-woocommerce/,6.2,7.4,200
ecommerce-companion,"eCommerce Companion",8.1.51,8.1.50,https://downloads.wordpress.org/plugin/ecommerce-companion.8.1.51.zip,"2025-09-01 06:49:00",https://wordpress.org/plugins/ecommerce-companion/,6.0,5.6,9000
ht-slider-for-elementor,"HT Slider For Elementor",1.7.1,1.7.0,https://downloads.wordpress.org/plugin/ht-slider-for-elementor.1.7.1.zip,"2025-09-01 07:01:00",https://wordpress.org/plugins/ht-slider-for-elementor/,5.0,,20000
notify-bot-woocommerce,"Notify Bot for WooCommerce",2.5.1,2.5.0,https://downloads.wordpress.org/plugin/notify-bot-woocommerce.2.5.1.zip,"2025-09-01 07:15:00",https://wordpress.org/plugins/notify-bot-woocommerce/,6.7,7.4,70
quttera-web-malware-scanner,"Quttera Web Malware Scanner",3.5.2.6,3.5.2.5,https://downloads.wordpress.org/plugin/quttera-web-malware-scanner.3.5.2.6.zip,"2025-09-01 06:55:00",https://wordpress.org/plugins/quttera-web-malware-scanner/,3.3.2,,10000
salsisync,"Salsi Sync",1.2,1.1,https://downloads.wordpress.org/plugin/salsisync.zip,"2025-09-01 07:12:00",https://wordpress.org/plugins/salsisync/,6.4,,0
actirise,"Boost your Website Monetization with Premium Advertising – Actirise",3.1.0,3.0.2,https://downloads.wordpress.org/plugin/actirise.3.1.0.zip,"2025-09-01 08:03:00",https://wordpress.org/plugins/actirise/,4.7,5.6,100
add-product-frontend-for-woocommerce,"Add Product Frontend for WooCommerce",1.0.8,1.0.5,https://downloads.wordpress.org/plugin/add-product-frontend-for-woocommerce.1.0.8.zip,"2025-09-01 08:28:00",https://wordpress.org/plugins/add-product-frontend-for-woocommerce/,5.6,7.4,100
ameliabooking,"Booking for Appointments and Events Calendar – Amelia",1.2.32,1.2.31,https://downloads.wordpress.org/plugin/ameliabooking.1.2.32.zip,"2025-09-01 07:36:00",https://wordpress.org/plugins/ameliabooking/,5.3,7.4,90000
bonus-for-woo,"Bonus for Woo",7.4.0,7.3.0,https://downloads.wordpress.org/plugin/bonus-for-woo.7.4.0.zip,"2025-09-01 07:48:00",https://wordpress.org/plugins/bonus-for-woo/,5.0,7.4,200
botwriter,BotWriter,1.4.1,1.4.0,https://downloads.wordpress.org/plugin/botwriter.1.4.1.zip,"2025-09-01 07:33:00",https://wordpress.org/plugins/botwriter/,4.0,7.0,60
cimo-image-optimizer,"Cimo – Free Instant Image Optimizer & WebP Converter",1.0.3,1.0.2,https://downloads.wordpress.org/plugin/cimo-image-optimizer.1.0.3.zip,"2025-09-01 07:45:00",https://wordpress.org/plugins/cimo-image-optimizer/,6.6.3,8.0,10
coding-bunny-image-optimizer-lite,"CodingBunny Image Optimizer Lite",2.2.0,2.1.0,https://downloads.wordpress.org/plugin/coding-bunny-image-optimizer-lite.2.2.0.zip,"2025-09-01 08:16:00",https://wordpress.org/plugins/coding-bunny-image-optimizer-lite/,6.0,8.0,100
eprolo-dropshipping,"Inkedjoy-POD Dropshipping",2.3.1,1.7.2,https://downloads.wordpress.org/plugin/eprolo-dropshipping.zip,"2025-09-01 07:53:00",https://wordpress.org/plugins/eprolo-dropshipping/,4.4,5.6,1000
eprolo-pod-dropshipping,"Inkedjoy-POD Dropshipping",1.5,1.3,https://downloads.wordpress.org/plugin/eprolo-pod-dropshipping.zip,"2025-09-01 07:50:00",https://wordpress.org/plugins/eprolo-pod-dropshipping/,4.4,5.6,200
falang,"Falang multilanguage for WordPress",1.3.66,1.3.65,https://downloads.wordpress.org/plugin/falang.1.3.66.zip,"2025-09-01 08:38:00",https://wordpress.org/plugins/falang/,4.7,5.6,1000
imgseo-ai-alt-text-generator,"ImgSEO – AI Bulk Image Alt Text Generator & SEO File Renamer for WordPress Accessibility",1.2.8,1.2.7,https://downloads.wordpress.org/plugin/imgseo-ai-alt-text-generator.1.2.8.zip,"2025-09-01 07:48:00",https://wordpress.org/plugins/imgseo-ai-alt-text-generator/,5.0,7.3,200
inpost-international,"Inpost International",1.0.5,1.0.4,https://downloads.wordpress.org/plugin/inpost-international.1.0.5.zip,"2025-09-01 07:42:00",https://wordpress.org/plugins/inpost-international/,6.0,7.4,60
kissai,"KissAi Widget",1.7.102,1.7.100,https://downloads.wordpress.org/plugin/kissai.1.7.103.zip,"2025-09-01 08:13:00",https://wordpress.org/plugins/kissai/,6.4,8.0,10
klarna-payments-for-woocommerce,"Klarna for WooCommerce",4.2.0,3.9.1,https://downloads.wordpress.org/plugin/klarna-payments-for-woocommerce.4.2.0.zip,"2025-09-01 08:18:00",https://wordpress.org/plugins/klarna-payments-for-woocommerce/,5.0,7.4,30000
lofty-idx,"Lofty IDX",1.6.4,1.6.3,https://downloads.wordpress.org/plugin/lofty-idx.zip,"2025-09-01 08:27:00",https://wordpress.org/plugins/lofty-idx/,5.0,7.4,50
max-addons-for-bricks,"Max Addons for Bricks Builder",1.6.4,1.6.2,https://downloads.wordpress.org/plugin/max-addons-for-bricks.zip,"2025-09-01 07:48:00",https://wordpress.org/plugins/max-addons-for-bricks/,6.3,7.4,1000
sticky-buttons,"Sticky Buttons – Floating Buttons Builder",4.3.1,4.3,https://downloads.wordpress.org/plugin/sticky-buttons.4.3.1.zip,"2025-09-01 08:10:00",https://wordpress.org/plugins/sticky-buttons/,5.5,7.4,10000
templately,"Templately – Elementor & Gutenberg Template Library: 5500+ Free & Pro Ready Templates And Cloud!",3.3.3,3.3.2,https://downloads.wordpress.org/plugin/templately.3.3.3.zip,"2025-09-01 07:47:00",https://wordpress.org/plugins/templately/,5.0,7.2,400000
testimonial-free,"Real Testimonials – Testimonial Slider, Collect Customer Reviews and Video Testimonials",3.1.10,3.1.8,https://downloads.wordpress.org/plugin/testimonial-free.3.1.10.zip,"2025-09-01 08:09:00",https://wordpress.org/plugins/testimonial-free/,5.0,7.0,40000
upload-field-lite-formidable,"File Upload Field for Formidable Forms (lite)",1.1.2,1.1.1,https://downloads.wordpress.org/plugin/upload-field-lite-formidable.zip,"2025-09-01 08:21:00",https://wordpress.org/plugins/upload-field-lite-formidable/,5.2,7.2,100
woo-retailcrm,Simla.com,5.0.0,4.8.32,https://downloads.wordpress.org/plugin/woo-retailcrm.5.0.0.zip,"2025-09-01 07:29:00",https://wordpress.org/plugins/woo-retailcrm/,5.3,7.1,500
woo-vipps,"Pay with Vipps and MobilePay for WooCommerce",5.0.0,4.1.7,https://downloads.wordpress.org/plugin/woo-vipps.5.0.0.zip,"2025-09-01 08:39:00",https://wordpress.org/plugins/woo-vipps/,6.2,7.4,5000
wp-rest-cache,"WP REST Cache",2025.1.7,2025.1.6,https://downloads.wordpress.org/plugin/wp-rest-cache.2025.1.7.zip,"2025-09-01 08:25:00",https://wordpress.org/plugins/wp-rest-cache/,4.7,7.0,10000
init-chat-engine,"Init Chat Engine – Real-Time, Community, Extensible",1.1.6,,https://downloads.wordpress.org/plugin/init-chat-engine.1.1.6.zip,"2025-09-01 08:31:00",https://wordpress.org/plugins/init-chat-engine/,5.5,7.4,0
advanced-post-block,"Advanced Post Block – Showcase Posts with Grid, List, Card Layouts and Filters",2.0.1,2.0.0,https://downloads.wordpress.org/plugin/advanced-post-block.2.0.1.zip,"2025-09-01 08:43:00",https://wordpress.org/plugins/advanced-post-block/,6.5,7.1,10000
beehive-analytics,"Beehive: Google Analytics Dashboard & Visitor Stats",3.4.18,3.4.17,https://downloads.wordpress.org/plugin/beehive-analytics.3.4.18.zip,"2025-09-01 08:43:00",https://wordpress.org/plugins/beehive-analytics/,6.4,7.4,30000
fair-calendar-button,"Fair Calendar Button",1.4.0,1.3.2,https://downloads.wordpress.org/plugin/fair-calendar-button.1.4.0.zip,"2025-09-01 09:02:00",https://wordpress.org/plugins/fair-calendar-button/,6.7,7.4,0
fair-timetable,"Fair Timetable",0.4.0,0.3.0,https://downloads.wordpress.org/plugin/fair-timetable.0.4.0.zip,"2025-09-01 09:05:00",https://wordpress.org/plugins/fair-timetable/,6.7,7.4,0
fluentforms-pdf,"PDF Generator For Fluent Forms – The Contact Form Plugin",1.1.10,1.1.9,https://downloads.wordpress.org/plugin/fluentforms-pdf.1.1.10.zip,"2025-09-01 09:21:00",https://wordpress.org/plugins/fluentforms-pdf/,5.0,7.4,10000
microthemer,"Microthemer Lite – Visual Editor to Customize CSS",7.5.1.4,7.5.1.3,https://downloads.wordpress.org/plugin/microthemer.zip,"2025-09-01 08:57:00",https://wordpress.org/plugins/microthemer/,6.0,5.6,10000
naiba-coming-soon,"Naibabiji Coming Soon & Maintenance Mode",2.0,1.1,https://downloads.wordpress.org/plugin/naiba-coming-soon.2.0.zip,"2025-09-01 09:08:00",https://wordpress.org/plugins/naiba-coming-soon/,5.0,7.4,10
order-sync-with-google-sheets-for-woocommerce,"FlexOrder – Manage & Sync Orders with Google Sheets for WooCommerce",1.17.1,1.17.0,https://downloads.wordpress.org/plugin/order-sync-with-google-sheets-for-woocommerce.1.17.1.zip,"2025-09-01 09:10:00",https://wordpress.org/plugins/order-sync-with-google-sheets-for-woocommerce/,5.4,5.6,300
quiz-maker,"Quiz Maker",6.7.0.55,6.7.0.54,https://downloads.wordpress.org/plugin/quiz-maker.6.7.0.55.zip,"2025-09-01 09:05:00",https://wordpress.org/plugins/quiz-maker/,4.0,,20000
rectus-auto-tagging,"Rectus Auto Tagging",1.13,1.12,https://downloads.wordpress.org/plugin/rectus-auto-tagging.1.13.zip,"2025-09-01 08:44:00",https://wordpress.org/plugins/rectus-auto-tagging/,6.8,7.0,0
riddle-playful-content-on-the-go,"Riddle Quiz Maker – easily add quizzes with unlimited lead generation to your site",4.7.3,4.7.2,https://downloads.wordpress.org/plugin/riddle-playful-content-on-the-go.4.7.3.zip,"2025-09-01 08:47:00",https://wordpress.org/plugins/riddle-playful-content-on-the-go/,4.0,7.4,300
svea-checkout-for-woocommerce,"Svea Checkout for WooCommerce",3.3.4,3.3.1,https://downloads.wordpress.org/plugin/svea-checkout-for-woocommerce.3.3.4.zip,"2025-09-01 09:08:00",https://wordpress.org/plugins/svea-checkout-for-woocommerce/,4.9,8.0,800
wolve-loyalty,"Wolve Loyalty",1.2.0,1.1.0,https://downloads.wordpress.org/plugin/wolve-loyalty.zip,"2025-09-01 09:06:00",https://wordpress.org/plugins/wolve-loyalty/,1.0.0,,0
wp-post-hide,"WP Post Hide",2.0.0,1.1.0,https://downloads.wordpress.org/plugin/wp-post-hide.2.0.0.zip,"2025-09-01 09:30:00",https://wordpress.org/plugins/wp-post-hide/,5.0,7.0,3000
admin-menu-editor,"Admin Menu Editor",1.14.1,1.14,https://downloads.wordpress.org/plugin/admin-menu-editor.1.14.1.zip,"2025-09-01 10:08:00",https://wordpress.org/plugins/admin-menu-editor/,5.4,7.1,400000
advanced-floating-content-lite,"Advanced Floating Content Lite",1.2.7,1.2.6,https://downloads.wordpress.org/plugin/advanced-floating-content-lite.1.2.7.zip,"2025-09-01 10:21:00",https://wordpress.org/plugins/advanced-floating-content-lite/,4.0,,8000
advanced-tabs-block,"Advanced Tabs Gutenberg Block",1.2.5,1.2.2,https://downloads.wordpress.org/plugin/advanced-tabs-block.1.2.5.zip,"2025-09-01 10:07:00",https://wordpress.org/plugins/advanced-tabs-block/,6.0,7.4,2000
api2cart-bridge-connector,"Api2Cart Bridge Connector",3.0.7,3.0.6,https://downloads.wordpress.org/plugin/api2cart-bridge-connector.zip,"2025-09-01 09:41:00",https://wordpress.org/plugins/api2cart-bridge-connector/,4.5,,70
athemes-blocks,"aThemes Blocks",1.1.1,1.1.0,https://downloads.wordpress.org/plugin/athemes-blocks.1.1.1.zip,"2025-09-01 10:13:00",https://wordpress.org/plugins/athemes-blocks/,5.5,5.6,7000
bit-integrations,"Bit integrations – Easy Automator with no-code automation, integrate Webhook and automate 290+ Platform",2.6.8,2.6.7,https://downloads.wordpress.org/plugin/bit-integrations.2.6.8.zip,"2025-09-01 09:51:00",https://wordpress.org/plugins/bit-integrations/,5.1,7.4,20000
camptix-kdcpay-gateway,"CampTix KDCpay Payments",1.6.1,1.5.0,https://downloads.wordpress.org/plugin/camptix-kdcpay-gateway.1.6.1.zip,"2025-09-01 09:48:00",https://wordpress.org/plugins/camptix-kdcpay-gateway/,3.5,,0
click-to-chat-for-whatsapp,"Click to Chat – HoliThemes",4.28,4.26,https://downloads.wordpress.org/plugin/click-to-chat-for-whatsapp.4.28.zip,"2025-09-01 10:21:00",https://wordpress.org/plugins/click-to-chat-for-whatsapp/,4.7,5.6,600000
comfortable-admin-page,"Comfortable Admin Page",3.4.4,3.4.3,https://downloads.wordpress.org/plugin/comfortable-admin-page.3.4.4.zip,"2025-09-01 10:33:00",https://wordpress.org/plugins/comfortable-admin-page/,5.8,7.4,0
cookieadmin,"CookieAdmin – Cookie Consent Banner",1.1.0,1.0.9,https://downloads.wordpress.org/plugin/cookieadmin.1.1.0.zip,"2025-09-01 10:23:00",https://wordpress.org/plugins/cookieadmin/,4.4,7.0,90000
csv-importer-plus-for-acf,"CSV Importer Plus for ACF",1.3.2,1.3.1,https://downloads.wordpress.org/plugin/csv-importer-plus-for-acf.1.3.2.zip,"2025-09-01 09:52:00",https://wordpress.org/plugins/csv-importer-plus-for-acf/,5.8,5.6.20,100
edara-connect,"Edara Connect",1.2.4,1.2.3,https://downloads.wordpress.org/plugin/edara-connect.1.2.4.zip,"2025-09-01 09:40:00",https://wordpress.org/plugins/edara-connect/,6.3,7.4,10
iworks-pwa,"PWA — easy way to Progressive Web App",1.7.8,1.7.7,https://downloads.wordpress.org/plugin/iworks-pwa.1.7.8.zip,"2025-09-01 09:45:00",https://wordpress.org/plugins/iworks-pwa/,6.0,8.0,2000
lpagery,"Bulk Page Generator – LPagery",2.3.9,2.3.8,https://downloads.wordpress.org/plugin/lpagery.2.3.9.zip,"2025-09-01 09:20:00",https://wordpress.org/plugins/lpagery/,6.2,7.4,2000
natural-text-to-speech,"Natural Text to Speech",1.5.2,1.5.1,https://downloads.wordpress.org/plugin/natural-text-to-speech.1.5.2.zip,"2025-09-01 10:32:00",https://wordpress.org/plugins/natural-text-to-speech/,5.0,7.4,10
recomaze-ai-personalization,"Recomaze AI Personalization",1.0.41,1.0.40,https://downloads.wordpress.org/plugin/recomaze-ai-personalization.1.0.41.zip,"2025-09-01 09:56:00",https://wordpress.org/plugins/recomaze-ai-personalization/,5.8.1,7.4,0
surbma-magyar-woocommerce,"HuCommerce | Magyar WooCommerce kiegészítések",2025.1.8,2025.1.7,https://downloads.wordpress.org/plugin/surbma-magyar-woocommerce.2025.1.8.zip,"2025-09-01 10:13:00",https://wordpress.org/plugins/surbma-magyar-woocommerce/,5.3,7.4,10000
ticketack,Ticketack,2.91.0,2.90.0,https://downloads.wordpress.org/plugin/ticketack.2.91.0.zip,"2025-09-01 10:25:00",https://wordpress.org/plugins/ticketack/,5.9,8.1,10
woo-custom-product-addons,"Product Addons for Woocommerce – Product Options with Custom Fields",3.0.17,3.0.16,https://downloads.wordpress.org/plugin/woo-custom-product-addons.zip,"2025-09-01 09:38:00",https://wordpress.org/plugins/woo-custom-product-addons/,4.0,7.2,30000
woopop-electronic-invoice-free,"POP – Free European electronic invoicing for e-commerce (ex-WooPop)",6.3.6,6.3.5,https://downloads.wordpress.org/plugin/woopop-electronic-invoice-free.6.3.6.zip,"2025-09-01 10:16:00",https://wordpress.org/plugins/woopop-electronic-invoice-free/,4.6,5.6,100
yith-woocommerce-quick-view,"YITH WooCommerce Quick View",2.7.1,2.7.0,https://downloads.wordpress.org/plugin/yith-woocommerce-quick-view.2.7.1.zip,"2025-09-01 09:58:00",https://wordpress.org/plugins/yith-woocommerce-quick-view/,6.6,7.4,100000
chat2book-button,"Chat2Book Button",1.0.2,,https://downloads.wordpress.org/plugin/chat2book-button.1.0.2.zip,"2025-09-01 10:29:00",https://wordpress.org/plugins/chat2book-button/,6.0,7.4,0
easy-maintenance-timer,"Easy Maintenance Timer",1.0,,https://downloads.wordpress.org/plugin/easy-maintenance-timer.1.0.zip,"2025-09-01 09:57:00",https://wordpress.org/plugins/easy-maintenance-timer/,5.0,7.2,0
krisha-login-branding,"Krisha Login Branding",1.0.0,,https://downloads.wordpress.org/plugin/krisha-login-branding.zip,"2025-09-01 09:45:00",https://wordpress.org/plugins/krisha-login-branding/,5.5,7.4,0
save-continue-for-elementor-forms,"Save & Continue for Elementor Forms",1.0.0,,https://downloads.wordpress.org/plugin/save-continue-for-elementor-forms.1.0.0.zip,"2025-09-01 09:49:00",https://wordpress.org/plugins/save-continue-for-elementor-forms/,2.0,,0
seline-analytics,"Seline Analytics",1.0.0,,https://downloads.wordpress.org/plugin/seline-analytics.zip,"2025-09-01 09:47:00",https://wordpress.org/plugins/seline-analytics/,5.0,7.4,0
