Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
aruba-hispeed-cache,"Aruba HiSpeed Cache",3.0.11,3.0.10,https://downloads.wordpress.org/plugin/aruba-hispeed-cache.3.0.11.zip,"2026-04-01 07:13:00",https://wordpress.org/plugins/aruba-hispeed-cache/,5.4,5.6,100000
authyo-otp-for-wpforms,"Authyo OTP for WPForms",1.0.10,1.0.9,https://downloads.wordpress.org/plugin/authyo-otp-for-wpforms.1.0.10.zip,"2026-04-01 07:24:00",https://wordpress.org/plugins/authyo-otp-for-wpforms/,5.5,7.4,0
bdthemes-element-pack-lite,"Element Pack – Widgets, Templates & Addons for Elementor",8.5.1,8.5.0,https://downloads.wordpress.org/plugin/bdthemes-element-pack-lite.8.5.1.zip,"2026-04-01 06:59:00",https://wordpress.org/plugins/bdthemes-element-pack-lite/,5.0.0,7.4.0,100000
bit-assist,"Chat Widget: Floating Customer Support Button for 30+ Channels, Supporting SMS, Calls, and Chat – Bit Assist",1.7.2,1.7.1,https://downloads.wordpress.org/plugin/bit-assist.1.7.2.zip,"2026-04-01 07:37:00",https://wordpress.org/plugins/bit-assist/,5.1,7.4,10000
blinkspeed,BlinkSpeed,1.0.8,1.0.7,https://downloads.wordpress.org/plugin/blinkspeed.zip,"2026-04-01 07:47:00",https://wordpress.org/plugins/blinkspeed/,5.0,7.4,0
brizy,"Brizy – Page Builder",2.8.9,2.8.8,https://downloads.wordpress.org/plugin/brizy.2.8.9.zip,"2026-04-01 07:39:00",https://wordpress.org/plugins/brizy/,4.5,7.2.24,70000
burst-statistics,"Burst Statistics – Privacy-Friendly WordPress Analytics (Google Analytics Alternative)",3.3.0,3.2.3,https://downloads.wordpress.org/plugin/burst-statistics.3.3.0.zip,"2026-04-01 07:07:00",https://wordpress.org/plugins/burst-statistics/,6.6,8.0,200000
conaclog,"ConacLog – Collection and Analysis for Access Logs",1.0.1,1.0.0,https://downloads.wordpress.org/plugin/conaclog.1.0.1.zip,"2026-04-01 06:08:00",https://wordpress.org/plugins/conaclog/,6.0,7.4,0
creation-genius,"Creation Genius – AI Content Writer, SEO Blog Generator & Auto Post",1.10,1.0.6,https://downloads.wordpress.org/plugin/creation-genius.1.10.zip,"2026-04-01 06:37:00",https://wordpress.org/plugins/creation-genius/,6.2,7.4,0
dhl-ecom-sweden,"DHL eCom Sweden",1.1.5,1.1.4,https://downloads.wordpress.org/plugin/dhl-ecom-sweden.1.1.5.zip,"2026-04-01 06:56:00",https://wordpress.org/plugins/dhl-ecom-sweden/,6.2,8.1,50
elespare,"EleSpare – News, Magazine and Blog Addons for Elementor",4.0.0,3.3.10,https://downloads.wordpress.org/plugin/elespare.zip,"2026-04-01 06:14:00",https://wordpress.org/plugins/elespare/,,5.3,10000
extensions-for-elementor-form,"Cool FormKit Lite – Advanced Form Builder for Elementor",2.6.4,2.6.3,https://downloads.wordpress.org/plugin/extensions-for-elementor-form.2.6.4.zip,"2026-04-01 06:25:00",https://wordpress.org/plugins/extensions-for-elementor-form/,6.2,7.4,20000
filterable-post-gallery-block,"Filterable Post Gallery",1.1.0,1.0.1,https://downloads.wordpress.org/plugin/filterable-post-gallery-block.1.1.0.zip,"2026-04-01 07:52:00",https://wordpress.org/plugins/filterable-post-gallery-block/,6.8,7.4,0
hreflang-tags-management,"HREFLANG Tags Management By Webnow",1.0.3,1.0.2,https://downloads.wordpress.org/plugin/hreflang-tags-management.1.0.3.zip,"2026-04-01 06:44:00",https://wordpress.org/plugins/hreflang-tags-management/,4.7,7.4,600
html-custom-skin-loop-build-using-elementor,"Custom Skin Loop Build Using Elementor (HTML)",1.1.31,1.1.30,https://downloads.wordpress.org/plugin/html-custom-skin-loop-build-using-elementor.1.1.31.zip,"2026-04-01 06:57:00",https://wordpress.org/plugins/html-custom-skin-loop-build-using-elementor/,5.7.0,5.6,20
image-source-control-isc,"Image Source Control Lite – Show Image Credits and Captions",3.9.1,3.8.0,https://downloads.wordpress.org/plugin/image-source-control-isc.3.9.1.zip,"2026-04-01 06:27:00",https://wordpress.org/plugins/image-source-control-isc/,6.0,7.4,3000
import-from-yml,"Import from YML",4.6.0,4.5.0,https://downloads.wordpress.org/plugin/import-from-yml.4.6.0.zip,"2026-04-01 07:12:00",https://wordpress.org/plugins/import-from-yml/,5.9,7.4.0,500
include-lottie-animation-for-elementor,"LottieFiles – JSON Based Animation Lottie & Bodymovin for Elementor",1.10.25,1.10.24,https://downloads.wordpress.org/plugin/include-lottie-animation-for-elementor.1.10.25.zip,"2026-04-01 07:00:00",https://wordpress.org/plugins/include-lottie-animation-for-elementor/,5.7.0,5.6,3000
livedraft-search-replace,"LiveDraft Search & Replace",1.6.3,1.6.2,https://downloads.wordpress.org/plugin/livedraft-search-replace.1.6.3.zip,"2026-04-01 07:21:00",https://wordpress.org/plugins/livedraft-search-replace/,6.3,7.4,0
mailin,"Brevo – Email, SMS, Web Push, Chat, and more.",3.3.3,3.3.2,https://downloads.wordpress.org/plugin/mailin.3.3.3.zip,"2026-04-01 06:05:00",https://wordpress.org/plugins/mailin/,4.4,5.6,100000
post-smtp,"Post SMTP – Complete Email Deliverability and SMTP Solution with Email Logs, Alerts, Backup SMTP & Mobile App",3.9.1,3.9.0,https://downloads.wordpress.org/plugin/post-smtp.3.9.1.zip,"2026-04-01 07:21:00",https://wordpress.org/plugins/post-smtp/,5.6.0,7.0,400000
powerpack-lite-for-elementor,"PowerPack Addons for Elementor (Free Widgets, Extensions and Templates)",2.9.11,2.9.10,https://downloads.wordpress.org/plugin/powerpack-lite-for-elementor.2.9.11.zip,"2026-04-01 06:39:00",https://wordpress.org/plugins/powerpack-lite-for-elementor/,6.3,7.4,80000
quiz-maker,"Quiz Maker",6.7.1.22,6.7.1.21,https://downloads.wordpress.org/plugin/quiz-maker.6.7.1.22.zip,"2026-04-01 07:28:00",https://wordpress.org/plugins/quiz-maker/,4.0,,20000
rusnet-interactive-map,"Rusnet Interactive Map for Yandex Maps",2.1.5,2.1.4,https://downloads.wordpress.org/plugin/rusnet-interactive-map.2.1.5.zip,"2026-04-01 07:45:00",https://wordpress.org/plugins/rusnet-interactive-map/,5.0,,0
specia-companion,"Specia Companion",6.3,6.2,https://downloads.wordpress.org/plugin/specia-companion.6.3.zip,"2026-04-01 07:10:00",https://wordpress.org/plugins/specia-companion/,4.6,5.8,5000
tazapay,"Tazapay Checkout Payment Gateway",5.0.1,5.0,https://downloads.wordpress.org/plugin/tazapay.5.0.1.zip,"2026-04-01 06:24:00",https://wordpress.org/plugins/tazapay/,4.0,7.4,100
templatespare,"TemplateSpare – 1000+ WordPress Starter Templates & Full Site Migration Tool | 1-Click Import/Export & No-Code Builder",4.1.3,4.1.2,https://downloads.wordpress.org/plugin/templatespare.zip,"2026-04-01 06:38:00",https://wordpress.org/plugins/templatespare/,4.0,,10000
trustie,Trustie,1.1.0,1.0.5,https://downloads.wordpress.org/plugin/trustie.1.1.0.zip,"2026-04-01 07:48:00",https://wordpress.org/plugins/trustie/,6.0,7.4,0
videomail-for-ninja-forms,"Videomail for Ninja Forms",10.2.1,10.2.0,https://downloads.wordpress.org/plugin/videomail-for-ninja-forms.10.2.1.zip,"2026-04-01 07:50:00",https://wordpress.org/plugins/videomail-for-ninja-forms/,6.0,8.1.0,20
woocommerce-google-adwords-conversion-tracking-tag,"Pixel Manager for WooCommerce – Conversion Tracking, Google Ads, GA4, TikTok, Dynamic Remarketing",1.58.7,1.58.5,https://downloads.wordpress.org/plugin/woocommerce-google-adwords-conversion-tracking-tag.1.58.7.zip,"2026-04-01 06:27:00",https://wordpress.org/plugins/woocommerce-google-adwords-conversion-tracking-tag/,3.7,7.3,50000
woocommerce-sendinblue-newsletter-subscription,"Brevo for WooCommerce",4.0.53,4.0.52,https://downloads.wordpress.org/plugin/woocommerce-sendinblue-newsletter-subscription.zip,"2026-04-01 07:38:00",https://wordpress.org/plugins/woocommerce-sendinblue-newsletter-subscription/,4.3,5.6,30000
woocommerce-superfaktura,"SuperFaktura WooCommerce",1.52.1,1.52.0,https://downloads.wordpress.org/plugin/woocommerce-superfaktura.1.52.1.zip,"2026-04-01 07:14:00",https://wordpress.org/plugins/woocommerce-superfaktura/,4.4,7.4,2000
wp-post-author,"WP Post Author – Author Box, Multiple Authors, Guest Authors & Custom Avatars",3.9.0,3.8.7,https://downloads.wordpress.org/plugin/wp-post-author.zip,"2026-04-01 07:39:00",https://wordpress.org/plugins/wp-post-author/,3.0,,10000
wpstream,"WpStream – Live Streaming, Video on Demand, Pay Per View",4.11.3,4.11.2,https://downloads.wordpress.org/plugin/wpstream.4.11.3.zip,"2026-04-01 06:59:00",https://wordpress.org/plugins/wpstream/,5.8,7.1,4000
xpro-elementor-addons,"Xpro Addons — 140+ Widgets for Elementor",1.4.27,1.4.26,https://downloads.wordpress.org/plugin/xpro-elementor-addons.zip,"2026-04-01 07:09:00",https://wordpress.org/plugins/xpro-elementor-addons/,6.0,7.4,30000
anonindo-conflict-detector,"Anonindo Conflict Detector",1.0.1,,https://downloads.wordpress.org/plugin/anonindo-conflict-detector.1.0.1.zip,"2026-04-01 07:46:00",https://wordpress.org/plugins/anonindo-conflict-detector/,6.0,7.4,0
dream-online-ticket-selling,"Dream Online Ticket Selling",1.0.0,,https://downloads.wordpress.org/plugin/dream-online-ticket-selling.1.0.0.zip,"2026-04-01 06:25:00",https://wordpress.org/plugins/dream-online-ticket-selling/,6.3,7.4,0
tomjesch-ai-blog-writer,"Tomjesch | AI Blog Writer",1.0.1,,https://downloads.wordpress.org/plugin/tomjesch-ai-blog-writer.1.0.1.zip,"2026-04-01 07:05:00",https://wordpress.org/plugins/tomjesch-ai-blog-writer/,6.0,7.4,0
wpmozo-product-grid-for-woocommerce,"WPMozo Product Grid for WooCommerce",1.0.0,,https://downloads.wordpress.org/plugin/wpmozo-product-grid-for-woocommerce.zip,"2026-04-01 07:09:00",https://wordpress.org/plugins/wpmozo-product-grid-for-woocommerce/,6.3,7.4,70
advanced-ip-blocker,"Advanced IP Blocker",8.9.9,8.9.8,https://downloads.wordpress.org/plugin/advanced-ip-blocker.8.9.9.zip,"2026-04-01 08:36:00",https://wordpress.org/plugins/advanced-ip-blocker/,6.7,8.1,1000
affiliate-store-credit-payouts-integration-for-woocommerce,"Affiliate Store Credit Payouts Integration For WooCommerce",1.0.5,1.0.4,https://downloads.wordpress.org/plugin/affiliate-store-credit-payouts-integration-for-woocommerce.1.0.5.zip,"2026-04-01 07:55:00",https://wordpress.org/plugins/affiliate-store-credit-payouts-integration-for-woocommerce/,5.0,7.0,30
akkedli-connector,"Akkedli Connector",1.1.1,1.1.0,https://downloads.wordpress.org/plugin/akkedli-connector.zip,"2026-04-01 08:00:00",https://wordpress.org/plugins/akkedli-connector/,5.8,7.4,0
all-in-one-wp-migration,"All-in-One WP Migration and Backup",7.104,7.103,https://downloads.wordpress.org/plugin/all-in-one-wp-migration.7.104.zip,"2026-04-01 09:02:00",https://wordpress.org/plugins/all-in-one-wp-migration/,3.3,5.3,5000000
antom-payments,"Antom Payments",2.0.4,2.0.3,https://downloads.wordpress.org/plugin/antom-payments.2.0.4.zip,"2026-04-01 08:24:00",https://wordpress.org/plugins/antom-payments/,5.3,7.2,900
chart-builder,"Chartify – WordPress Chart Plugin",3.7.2,3.7.1,https://downloads.wordpress.org/plugin/chart-builder.3.7.2.zip,"2026-04-01 08:17:00",https://wordpress.org/plugins/chart-builder/,5.0,7.0,4000
discountify,"Discountify – Discount Rules & Coupon Management for WooCommerce",1.0.85,1.0.84,https://downloads.wordpress.org/plugin/discountify.1.0.85.zip,"2026-04-01 09:01:00",https://wordpress.org/plugins/discountify/,5.0,7.4,30
easy-appointments,"Easy Appointments",3.12.23,3.12.22,https://downloads.wordpress.org/plugin/easy-appointments.3.12.23.zip,"2026-04-01 08:33:00",https://wordpress.org/plugins/easy-appointments/,3.7,5.3,10000
easy-file-uploader,"Easy DragDrop File Uploader",1.1.9,1.1.8,https://downloads.wordpress.org/plugin/easy-file-uploader.1.1.9.zip,"2026-04-01 08:10:00",https://wordpress.org/plugins/easy-file-uploader/,6.0,8.0,10
fiber-admin,"Fiber Admin",3.2.8,3.2.7,https://downloads.wordpress.org/plugin/fiber-admin.3.2.8.zip,"2026-04-01 09:07:00",https://wordpress.org/plugins/fiber-admin/,5.2,7.4,200
flexible-shipping,"Weight Based Shipping Table Rate for WooCommerce – Flexible Shipping",6.6.0,6.5.8,https://downloads.wordpress.org/plugin/flexible-shipping.6.6.0.zip,"2026-04-01 08:01:00",https://wordpress.org/plugins/flexible-shipping/,6.4,7.4,100000
gmb-club-connect,"GMB Club Connect",1.4.0,1.3.5,https://downloads.wordpress.org/plugin/gmb-club-connect.1.4.0.zip,"2026-04-01 08:40:00",https://wordpress.org/plugins/gmb-club-connect/,6.0,7.4,0
logicfire-wishlist-registry-for-woocommerce,"Logicfire Wishlist & Registry for WooCommerce",2.1.1,2.1.0,https://downloads.wordpress.org/plugin/logicfire-wishlist-registry-for-woocommerce.2.1.1.zip,"2026-04-01 09:17:00",https://wordpress.org/plugins/logicfire-wishlist-registry-for-woocommerce/,5.8,7.4,0
login-with-azure,"All-in-One Microsoft 365 & Entra ID / Azure AD SSO Login",2.2.7,2.2.6,https://downloads.wordpress.org/plugin/login-with-azure.2.2.7.zip,"2026-04-01 08:08:00",https://wordpress.org/plugins/login-with-azure/,3.0.1,7.0,600
multiparcels-shipping-for-woocommerce,"MultiParcels Shipping For WooCommerce",1.30.19,1.30.18,https://downloads.wordpress.org/plugin/multiparcels-shipping-for-woocommerce.1.30.19.zip,"2026-04-01 06:24:00",https://wordpress.org/plugins/multiparcels-shipping-for-woocommerce/,4.4,7.4,4000
parcel2go-shipping,"Parcel2Go Shipping",2.0.3,2.0.2,https://downloads.wordpress.org/plugin/parcel2go-shipping.2.0.3.zip,"2026-04-01 07:56:00",https://wordpress.org/plugins/parcel2go-shipping/,6.4,7.4,100
paymentfor-gateway-for-woocommerce,"Paymentfor Gateway for WooCommerce",1.0.3,1.0.2,https://downloads.wordpress.org/plugin/paymentfor-gateway-for-woocommerce.1.0.3.zip,"2026-04-01 08:11:00",https://wordpress.org/plugins/paymentfor-gateway-for-woocommerce/,5.6,7.4,60
pdf-preview-inside-file-block,"PDF-Preview inside File-Block",1.1,1.0,https://downloads.wordpress.org/plugin/pdf-preview-inside-file-block.1.1.zip,"2026-04-01 08:44:00",https://wordpress.org/plugins/pdf-preview-inside-file-block/,6.9,8.0,0
prorank-seo,"ProRank SEO",1.0.10,1.0.9,https://downloads.wordpress.org/plugin/prorank-seo.1.0.10.zip,"2026-04-01 09:12:00",https://wordpress.org/plugins/prorank-seo/,6.7,8.2,0
pv-sort-plus-for-cocoon,"PV Sort Plus for Cocoon",1.0.5,1.0.4,https://downloads.wordpress.org/plugin/pv-sort-plus-for-cocoon.1.0.5.zip,"2026-04-01 08:41:00",https://wordpress.org/plugins/pv-sort-plus-for-cocoon/,6.3,7.4,60
quantwp-sidecart-for-woocommerce,"QuantWP – Side Cart for WooCommerce",3.0.17,3.0.16,https://downloads.wordpress.org/plugin/quantwp-sidecart-for-woocommerce.3.0.17.zip,"2026-04-01 08:00:00",https://wordpress.org/plugins/quantwp-sidecart-for-woocommerce/,5.8,7.4,0
quicker,"Quicker – Speed Up Conversions and Reduce Cart Abandonment",1.0.53,1.0.52,https://downloads.wordpress.org/plugin/quicker.1.0.53.zip,"2026-04-01 09:15:00",https://wordpress.org/plugins/quicker/,6.5,7.4,10
softech-addons-for-elementor,"Softech Addons for Elementor",1.2.0,1.1.5,https://downloads.wordpress.org/plugin/softech-addons-for-elementor.1.2.0.zip,"2026-04-01 08:58:00",https://wordpress.org/plugins/softech-addons-for-elementor/,6.0,7.4,10
timeline-widget-addon-for-elementor,"Timeline Widget For Elementor (Elementor Timeline, Vertical & Horizontal Timeline)",1.6.24,1.6.23,https://downloads.wordpress.org/plugin/timeline-widget-addon-for-elementor.1.6.24.zip,"2026-04-01 08:50:00",https://wordpress.org/plugins/timeline-widget-addon-for-elementor/,5.0,7.2,70000
translatepress-multilingual,"Translate Multilingual sites – TranslatePress",3.1.4,3.1.3,https://downloads.wordpress.org/plugin/translatepress-multilingual.3.1.4.zip,"2026-04-01 08:17:00",https://wordpress.org/plugins/translatepress-multilingual/,3.1.0,7.4,400000
turbo-addons-elementor,"Turbo Addons Elementor",1.8.12,1.8.11,https://downloads.wordpress.org/plugin/turbo-addons-elementor.1.8.12.zip,"2026-04-01 08:59:00",https://wordpress.org/plugins/turbo-addons-elementor/,3.0,7.4,2000
woocommerce-jetpack,"Booster for WooCommerce – PDF Invoices, Abandoned Cart, Variation Swatches & 100+ Tools",7.11.5,7.11.4,https://downloads.wordpress.org/plugin/woocommerce-jetpack.7.11.5.zip,"2026-04-01 08:51:00",https://wordpress.org/plugins/woocommerce-jetpack/,5.8,7.2,30000
wow-table-rate-shipping,"WowShipping – Weight Based Table Rate Shipping",1.1.15,1.1.14,https://downloads.wordpress.org/plugin/wow-table-rate-shipping.1.1.15.zip,"2026-04-01 08:16:00",https://wordpress.org/plugins/wow-table-rate-shipping/,6.4,7.4,100
